unix,player_elo,opp_elo,opp_name,opp_30d,elo_diff,color,player_acc,opp_acc,acc_diff,won,num_reque,time_since_prev,opp_num_reque,opp_time_since_prev
1697677359,1337,1298,mcaldo94,190,39,True,65.27,61.33,3.9399999999999977,1.0,0,1270,0,46442
1697679064,1344,1336,twelvestring,4,8,True,73.41,67.46,5.950000000000003,1.0,0,1705,0,997294
1697681161,1352,1369,tunka12,314,-17,True,65.74,76.15,-10.41000000000001,0.0,0,2097,0,33016
1697681600,1344,1358,AdamJames,294,-14,False,71.23,81.05,-9.819999999999993,0.0,1,439,3,441
1697682604,1336,1313,alexdneprx,53,23,True,69.63,74.91,-5.280000000000001,0.0,2,1004,0,367797
1697682980,1327,1350,Ivan35G,367,-23,False,81.37,71.69,9.680000000000007,1.0,3,376,5,460
1697683626,1336,1333,Zukker09,360,3,False,77.26,85.22,-7.959999999999994,0.0,4,646,0,1614
1697683841,1328,1301,Eggroll67,48,27,True,83.56,70.17,13.39,1.0,5,215,0,72410
1697683999,1335,1382,Easychessiseasy,36,-47,True,67.17,83.68,-16.510000000000005,0.0,6,158,1,1139
1697684537,1328,1350,jeongjaeyoung,347,-22,False,73.03,73.02,0.010000000000005116,0.0,7,538,2,833
1697685019,1321,1371,Shqke,158,-50,False,85.63,79.07,6.560000000000002,1.0,8,482,17,483
1697686285,1330,1320,Muchtar78,52,10,False,63.54,69.98,-6.440000000000005,1.0,0,1266,0,301972
1697686640,1338,1344,Anand1709,133,-6,True,89.08,61.4,27.68,1.0,1,355,0,30297
1697687680,1346,1355,isti757,144,-9,True,86.32,71.85,14.469999999999999,1.0,2,1040,0,84676
1697688656,1354,1415,KittyTazly,15,-61,False,72.32,88.42,-16.10000000000001,0.0,3,976,1,809
1697689634,1347,1328,FabianoGriffith,693,19,True,81.67,71.93,9.739999999999995,1.0,4,978,23,977
1697690766,1355,1327,RedwineandChess11072021,173,28,False,83.77,73.92,9.849999999999994,1.0,5,1132,0,8274
1697691365,1362,1297,Leo45ru,66,65,True,77.88,70.95,6.929999999999993,1.0,6,599,0,59787
1697692584,1369,1405,zbzb,229,-36,True,84.58,74.07,10.510000000000005,1.0,7,1219,1,612
1697694313,1378,1333,Arpan12321,329,45,True,70.06,62.75,7.310000000000002,1.0,0,1729,3,910
1697737341,1385,1395,Marmahl,30,-10,False,58.06,60.32,-2.259999999999998,0.0,0,43028,0,76149
1697738045,1377,1336,auhsojchess,51,41,False,80.3,70.66,9.64,1.0,1,704,1,684
1697738562,1384,1312,javierdepascual,1208,72,False,86.86,76.32,10.540000000000006,1.0,2,517,0,19687
1697739381,1390,1300,nathanv25,51,90,True,80.73,69.59,11.14,1.0,3,819,0,3340
1697740251,1396,1390,AlexandrMiagkyi,167,6,False,67.21,77.43,-10.220000000000013,0.0,4,870,0,21068
1697741446,1388,1375,MexicanGrass,37,13,False,69.9,71.78,-1.8799999999999955,1.0,5,1195,0,16651
1697742431,1396,1439,CoshingFit,171,-43,False,62.98,73.28,-10.300000000000004,0.0,6,985,1,961
1697743249,1389,1394,efelako,242,-5,True,71.92,76.55,-4.6299999999999955,0.0,7,818,1,818
1697744220,1381,1474,vm780,194,-93,False,52.0,54.52,-2.520000000000003,0.0,8,971,0,12676
1697745467,1375,1350,bartsai,763,25,True,65.01,63.74,1.2700000000000031,1.0,9,1247,4,1214
1697747921,1382,1332,Baran727,312,50,False,78.42,74.39,4.030000000000001,,0,2454,1,1243
1697748678,1381,1358,QMx77,902,23,True,68.95,75.08,-6.1299999999999955,0.0,1,757,8,918
1697749568,1372,1378,noflyzone58,74,-6,True,82.67,78.56,4.109999999999999,1.0,2,890,2,1153
1697829320,1380,1414,markyboos,266,-34,True,84.01,65.3,18.710000000000008,1.0,0,79752,1,721
1697830603,1389,1344,kanwalsethi055,345,45,True,77.29,60.76,16.53000000000001,1.0,0,1283,1,540
1697831735,1396,1333,downinch,583,63,False,67.37,81.6,-14.22999999999999,0.0,1,1132,1,693
1697832991,1387,1343,shoogi9,164,44,False,77.11,82.89,-5.780000000000001,,0,1256,0,74835
1697833391,1386,1336,BitoGamReyDe,951,50,True,82.15,76.46,5.690000000000012,1.0,1,400,51,326
1697834369,1393,1251,Josecabello12,222,142,False,76.82,68.0,8.819999999999993,1.0,2,978,1,1082
1697835756,1398,1407,Synatraa,184,-9,False,65.17,63.24,1.9299999999999997,0.0,0,1387,0,1647
1697836451,1390,1359,jazzkent,253,31,True,83.6,75.09,8.509999999999991,1.0,1,695,5,662
1697837523,1397,1300,Mylord007,183,97,False,66.93,71.03,-4.099999999999994,0.0,2,1072,1,1122
1697838519,1387,1422,kobekevin,289,-35,True,70.03,77.05,-7.019999999999996,0.0,3,996,0,13583
1697839482,1380,1379,MegaHemorrhoid,69,1,True,78.69,70.85,7.840000000000003,1.0,4,963,0,175920
1697840817,1388,1408,legacyflyer,651,-20,True,80.7,76.24,4.460000000000008,1.0,0,1335,38,1020
1697962981,1396,250,macaiyla,2,1146,False,69.38,65.38,4.0,1.0,0,122164,0,560813
1698093128,1396,1435,sashafras,45,-39,False,88.32,80.87,7.449999999999989,1.0,0,130147,1,1024
1698094599,1413,1398,albus456,29,15,False,76.75,66.45,10.299999999999997,1.0,0,1471,0,76825
1698097180,1421,1350,Royal_versinix,68,71,True,59.77,71.67,-11.899999999999999,0.0,0,2581,1,875
1698097691,1411,1411,ppranav96,166,0,False,91.99,74.36,17.629999999999995,1.0,1,511,0,1751
1698099010,1419,1423,cosmic-joe,133,-4,False,62.8,74.84,-12.040000000000006,0.0,0,1319,0,6794
1698100215,1411,1396,Nare2007,501,15,False,77.11,70.26,6.849999999999994,1.0,1,1205,2,1216
1698100789,1419,1407,aypt37,96,12,True,79.3,63.31,15.989999999999995,1.0,2,574,1,239
1698103681,1427,1397,Rnt11y,30,30,True,82.4,68.24,14.16000000000001,1.0,0,2892,0,3464
1698105371,1434,1408,kapoyt,254,26,True,63.95,66.52,-2.569999999999993,0.0,0,1690,0,2602
1698106049,1425,1434,AimingFor1700rating,127,-9,True,65.53,81.58,-16.049999999999997,0.0,1,678,0,124487
1698106566,1417,1465,sthreadgill,148,-48,True,68.49,80.18,-11.690000000000012,0.0,2,517,0,78595
1698107026,1410,1449,sheng2020,192,-39,False,72.95,64.01,8.939999999999998,1.0,3,460,0,47481
1698107958,1419,1506,M7tron,251,-87,False,71.5,82.9,-11.400000000000006,0.0,4,932,16,860
1698108690,1413,1397,macaphella,179,16,True,85.46,65.76,19.69999999999999,1.0,5,732,3,745
1698109897,1421,1381,yoousef100,51,40,False,71.72,64.35,7.3700000000000045,1.0,6,1207,0,6926
1698110770,1428,1380,dstrmvrs,1569,48,False,64.42,69.58,-5.159999999999997,0.0,7,873,16,780
1698111443,1419,1425,PedroHP98,87,-6,False,86.57,83.54,3.029999999999987,1.0,8,673,1,719
1698111703,1427,1489,VortexSonicX,56,-62,True,85.7,68.95,16.75,1.0,9,260,1,195
1698112665,1436,1403,1Johnplayer1,269,33,True,64.29,52.52,11.770000000000003,1.0,10,962,0,3397
1698114188,1443,1466,nravi72,87,-23,False,68.02,78.17,-10.150000000000006,0.0,0,1523,1,908
1698114788,1436,1479,FancyFoal,61,-43,True,77.81,70.96,6.8500000000000085,1.0,1,600,0,24648
1698116147,1445,1457,robbaa22,1192,-12,True,73.47,80.16,-6.689999999999998,0.0,0,1359,4,1205
1698116756,1437,1446,PCuper,25,-9,False,84.53,75.88,8.650000000000006,1.0,1,609,1,969
1698117183,1445,1491,izzib13,219,-46,True,81.79,70.59,11.200000000000003,1.0,2,427,1,375
1698121643,1454,1492,bigpapa300,340,-38,True,67.66,75.56,-7.900000000000006,0.0,0,4460,0,1455
1698121864,1447,1401,johnthronson,259,46,True,85.53,73.59,11.939999999999998,1.0,1,221,1,226
1698122722,1454,1424,EdwardBHiriart,100,30,False,71.1,80.87,-9.77000000000001,0.0,2,858,4,841
1698123287,1445,1434,chessfannnnn,450,11,False,79.55,72.27,7.280000000000001,1.0,3,565,1,568
1698123777,1453,1427,MedNef0,195,26,True,64.73,82.21,-17.47999999999999,0.0,4,490,1,435
1698124127,1444,1442,Huss855c,79,2,False,74.15,95.01,-20.86,0.0,5,350,0,38227
1698124847,1436,1386,waleedtahir6,105,50,False,72.41,67.85,4.560000000000002,1.0,6,720,2,669
1698125713,1443,1415,JHH1953,371,28,True,67.93,77.95,-10.019999999999996,0.0,7,866,0,16778
1698125901,1434,1532,Al045,233,-98,True,65.23,82.42,-17.189999999999998,0.0,8,188,1,250
1698126271,1428,1403,itobandito,88,25,False,88.87,67.85,21.02000000000001,1.0,9,370,0,42683
1698127339,1435,1410,corncob0,169,25,False,74.71,81.6,-6.890000000000001,0.0,10,1068,0,9200
1698127658,1426,1408,Itts777777,274,18,True,58.94,66.54,-7.6000000000000085,0.0,11,319,0,2227
1698128017,1418,1459,jayrbautistajr062616,129,-41,True,52.43,65.0,-12.57,0.0,12,359,2,422
1698129257,1411,1367,Romeokiller99,37,44,True,60.21,70.64,-10.43,,13,1240,0,86343
1698129978,1410,1331,anuragmitra54,45,79,False,83.17,70.77,12.400000000000006,1.0,14,721,0,45374
1698133714,1416,1370,george49123,31,46,False,70.37,79.75,-9.379999999999995,0.0,0,3736,3,829
1698134479,1415,1462,princeps_alper,44,-47,True,72.21,71.71,0.5,0.0,1,765,0,64368
1698135007,1408,1381,sergiogb11,183,27,True,80.8,95.42,-14.620000000000005,0.0,2,528,0,14395
1698135703,1399,1393,bonniecanaleta,242,6,False,82.18,83.22,-1.039999999999992,,3,696,5,699
1698135861,1399,1349,KJGDwhLYC2fD6zHA,12,50,True,80.32,71.95,8.36999999999999,1.0,4,158,2,198
1698137092,1406,1401,Bkirit,259,5,False,86.02,80.14,5.8799999999999955,1.0,5,1231,0,6342
1698173732,1414,1412,Smhilton9416,112,2,False,63.09,55.65,7.440000000000005,1.0,0,36640,0,5337
1698174485,1422,1389,TimurNaga,147,33,True,91.4,74.05,17.35000000000001,1.0,1,753,0,14035
1698204624,1429,1426,easeltine,410,3,False,74.85,79.86,-5.010000000000005,0.0,0,30139,1,786
1698205819,1421,1448,rhingstrumjr,60,-27,False,79.0,74.01,4.989999999999995,1.0,1,1195,3,1197
1698206399,1430,1447,stunningjellyfish123,33,-17,True,86.09,79.36,6.730000000000004,1.0,2,580,0,60642
1698206897,1438,1416,ujawane-cs,921,22,False,70.36,87.94,-17.58,0.0,3,498,7,402
1698207447,1429,1422,Alexander_Best_777,609,7,True,82.05,71.0,11.049999999999997,1.0,4,550,2,634
1698207865,1437,1464,juenko,126,-27,True,65.6,88.94,-23.340000000000003,0.0,5,418,5,397
1698208673,1430,1435,Yasama99,61,-5,False,74.18,73.36,0.8200000000000074,0.0,6,808,1,802
1698209837,1422,1453,RamsChilakapati,250,-31,True,70.98,64.95,6.030000000000001,1.0,7,1164,7,1200
1698209896,1431,1416,majboi1,93,15,False,100.0,100.0,0.0,1.0,8,59,0,92802
1698210448,1439,1452,mgmutya01,82,-13,False,86.71,72.84,13.86999999999999,1.0,9,552,2,557
1698211422,1447,1494,vishal0620,228,-47,False,72.15,63.3,8.850000000000009,1.0,10,974,0,47008
1698212044,1456,1383,KIRANT1986,165,73,True,66.08,77.9,-11.820000000000007,0.0,11,622,0,58155
1698212798,1446,1457,h3stenzel,364,-11,False,79.74,80.52,-0.7800000000000011,0.0,12,754,7,699
1698213548,1438,1412,pulpgabriel,378,26,True,66.26,79.3,-13.039999999999992,0.0,13,750,0,23801
1698214162,1429,1408,wardlt92,39,21,False,85.94,71.12,14.819999999999993,1.0,14,614,0,95026
1698215802,1437,1504,starteriowebapp,156,-67,True,65.6,65.7,-0.10000000000000853,1.0,0,1640,4,961
1698216977,1447,1404,choaskiller,39,43,True,80.38,76.24,4.140000000000001,1.0,1,1175,0,71255
1698253019,1454,1470,bond0708,250,-16,False,79.86,77.74,2.1200000000000045,,0,36042,0,1553
1698254249,1454,1491,PHIFEE,185,-37,True,72.29,72.55,-0.2599999999999909,1.0,1,1230,0,10898
1698255930,1463,1507,clausguitar,418,-44,True,74.07,83.73,-9.66000000000001,0.0,0,1681,1,1215
1698256219,1456,1468,Garyh21,572,-12,False,74.46,72.95,1.509999999999991,1.0,1,289,4,334
1698257199,1464,1449,shreenithanku,69,15,False,67.72,75.25,-7.530000000000001,0.0,2,980,0,6938
1698257695,1456,1440,TurtleMania21,208,16,False,77.22,61.52,15.699999999999996,1.0,3,496,12,495
1698258930,1464,1432,TurtleMania21,209,32,True,81.17,85.29,-4.1200000000000045,0.0,4,1235,13,1235
1698262640,1455,1432,Paradime7,291,23,False,82.78,75.76,7.019999999999996,1.0,0,3710,1,963
1698263926,1462,1472,TakoYaki32,218,-10,True,83.49,78.21,5.280000000000001,1.0,0,1286,0,35658
1698265296,1470,1519,Amster3,179,-49,True,75.6,74.95,0.6499999999999915,1.0,0,1370,2,1219
1698266488,1479,1472,ThanosIII,133,7,False,67.79,76.18,-8.39,0.0,1,1192,6,1135
1698267629,1471,1469,piratx,236,2,False,64.56,80.26,-15.700000000000003,0.0,2,1141,0,1284
1698268190,1463,1418,DeusVultMXC,26,45,True,77.62,70.42,7.200000000000003,1.0,3,561,0,52096
1698268674,1470,1528,MHunterFreese88,147,-58,True,51.9,73.46,-21.559999999999995,0.0,4,484,3,540
1698269294,1463,1480,NATI_AVI,113,-17,False,77.51,84.93,-7.420000000000002,0.0,5,620,4,625
1698269626,1455,1416,fistedtaint,93,39,True,74.68,91.97,-17.289999999999992,0.0,6,332,6,334
1698269962,1446,1434,Geomagic,52,12,False,79.62,61.53,18.090000000000003,1.0,7,336,1,337
1698270624,1454,1446,1lachout,669,8,False,76.83,82.9,-6.070000000000007,1.0,8,662,4,646
1698270723,1462,1444,brunoo89,169,18,True,63.83,34.41,29.42,1.0,9,99,0,3209
1698271570,1470,1469,psk1992,301,1,False,68.1,76.79,-8.690000000000012,,10,847,1,825
1698272839,1470,1436,Shantar,42,34,False,82.66,79.81,2.8499999999999943,1.0,0,1269,0,6529
1698273947,1477,1486,SilverKing925,127,-9,False,63.55,74.01,-10.460000000000008,0.0,1,1108,1,864
1698274945,1469,1455,M0ZIL,18,14,True,74.54,68.16,6.38000000000001,1.0,2,998,0,4291
1698275711,1477,1524,fischerknight1,793,-47,True,65.25,75.12,-9.870000000000005,0.0,3,766,5,684
1698276713,1470,1476,NNAMX,363,-6,False,77.86,71.86,6.0,1.0,4,1002,2,1110
1698277585,1478,1471,Tee806,127,7,False,76.05,90.49,-14.439999999999998,0.0,5,872,0,38137
1698277898,1470,1418,Japapoker,10,52,False,53.84,72.99,-19.14999999999999,0.0,6,313,0,678533
1698278206,1461,1401,Fischer86,75,60,True,79.93,80.29,-0.35999999999999943,1.0,7,308,0,6469
1698279236,1468,1444,CocoPref75,11,24,True,66.04,74.87,-8.829999999999998,0.0,8,1030,1,1089
1698280317,1459,1463,porquepepe,438,-4,True,79.94,82.58,-2.6400000000000006,1.0,9,1081,3,1097
1698280494,1467,1427,walterhb,106,40,True,76.24,95.78,-19.540000000000006,0.0,10,177,2,153
1698281439,1458,1491,danailjekov,174,-33,False,56.17,58.72,-2.549999999999997,1.0,11,945,8,948
1698281989,1467,1372,wedads,288,95,False,75.83,89.84,-14.010000000000005,0.0,12,550,1,566
1698282738,1457,1392,CleansGambit,104,65,True,70.15,56.99,13.160000000000004,1.0,13,749,0,1276
1698283323,1464,1458,anunaya,235,6,False,88.02,73.23,14.789999999999992,1.0,14,585,5,330
1698285246,1472,1475,Rusell25,51,-3,True,70.52,56.63,13.889999999999993,1.0,0,1923,1,898
1698286084,1480,1383,DrTatan,81,97,False,72.87,85.5,-12.629999999999995,0.0,1,838,0,1411
1698286422,1470,1466,tsavage88,87,4,False,82.66,64.12,18.539999999999992,1.0,2,338,0,71595
1698287511,1478,1512,Lucienslight,235,-34,False,62.64,68.11,-5.469999999999999,0.0,3,1089,3,1195
1698288747,1471,1490,KingGreg46,122,-19,True,68.15,73.22,-5.069999999999993,0.0,4,1236,4,1236
1698289746,1463,1528,wizardmelon93,18,-65,True,67.53,63.51,4.020000000000003,1.0,5,999,0,9677
1698289966,1472,1476,TDVN,62,-4,True,80.56,64.74,15.820000000000007,1.0,6,220,2,329
1698290713,1480,1436,ALFMI1971,403,44,False,76.31,68.2,8.11,1.0,7,747,1,669
1698292124,1487,1484,KINGBONECRUSHER,57,3,True,74.96,75.25,-0.29000000000000625,1.0,0,1411,0,1348
1698292606,1495,1453,riozawazz,272,42,True,65.66,83.08,-17.42,0.0,1,482,1,569
1698293760,1486,1460,majidsafavi,488,26,False,66.12,66.59,-0.46999999999999886,,2,1154,1,1160
1698294845,1485,1485,Abraham_2006,112,0,False,76.26,66.76,9.5,1.0,3,1085,0,11922
1698296054,1493,1479,LockeanX,544,14,False,76.55,84.28,-7.730000000000004,0.0,4,1209,0,1673
1698296543,1485,1525,Andymcg12345,182,-40,True,67.46,60.61,6.849999999999994,1.0,5,489,0,26568
1698296732,1494,1456,Primodiurno,360,38,False,65.42,55.72,9.700000000000003,1.0,6,189,1,172
1698880695,1501,1427,kanthikiran,25,74,False,79.65,65.54,14.11,1.0,0,583963,0,64774
1698882355,1507,1418,ArneClaes,206,89,False,89.03,74.79,14.239999999999995,1.0,0,1660,6,666
1698947087,1513,1500,Pawulon90,131,13,False,78.38,68.2,10.179999999999993,1.0,0,64732,0,113824
1698953681,1521,1510,JoseTeodomiro,576,11,True,51.15,77.0,-25.85,0.0,0,6594,1,1072
1698954876,1513,1503,cheessyjames,189,10,False,71.47,72.63,-1.1599999999999966,0.0,1,1195,0,1517
1698956019,1505,1528,Eduhcarranca,63,-23,False,63.47,68.43,-4.960000000000008,0.0,2,1143,0,58804
1698957112,1498,1446,Machmal007,150,52,False,68.62,65.31,3.3100000000000023,1.0,3,1093,4,1117
1698957996,1505,1514,patologic21,271,-9,True,76.96,64.34,12.61999999999999,1.0,4,884,1,944
1698958478,1513,1534,coprolalic,377,-21,True,65.07,83.21,-18.14,0.0,5,482,1,506
1698959677,1505,1464,karlmundt,77,41,True,79.26,69.48,9.780000000000001,1.0,6,1199,0,35932
1698960007,1512,1475,josiahhdaviss,404,37,True,80.71,75.98,4.72999999999999,1.0,7,330,6,957
1698960720,1519,1433,Conimirek,156,86,False,73.86,67.89,5.969999999999999,1.0,8,713,0,382652
1698961233,1525,1537,alankaufman,32,-12,True,76.48,75.07,1.4100000000000108,1.0,9,513,2,394
1698962113,1533,1514,Matias1i,95,19,True,68.84,71.11,-2.269999999999996,0.0,10,880,1,802
1698963091,1525,1515,flyingfeats,237,10,False,70.01,65.77,4.240000000000009,0.0,11,978,2,1073
1698964187,1517,1563,JDMASU,270,-46,False,87.23,82.68,4.549999999999997,1.0,12,1096,1,1132
1698964426,1526,1491,rutou,308,35,True,83.64,64.62,19.019999999999996,1.0,13,239,1,875
1698965263,1533,1532,Fernando7511,186,1,False,78.49,86.72,-8.230000000000004,0.0,14,837,6,814
1698966440,1525,1589,AgiezzTzy,313,-64,False,75.23,70.86,4.3700000000000045,,15,1177,1,1180
1698968229,1526,1519,mustafahaider,131,7,True,83.88,78.61,5.269999999999996,1.0,0,1789,0,1421
1698969179,1534,1549,mac949024,370,-15,False,77.57,78.33,-0.7600000000000051,,1,950,2,854
1698969608,1534,1573,Dazpa,4,-39,True,44.9,67.41,-22.509999999999998,0.0,2,429,3,388
1698970710,1527,1521,Chelseafc63,269,6,False,78.16,68.79,9.36999999999999,1.0,3,1102,0,1661
1698970903,1535,1517,BenK21,35,18,True,80.81,73.43,7.3799999999999955,1.0,4,193,0,60500
1698972041,1543,1631,kabanjahe51,49,-88,True,77.26,83.67,-6.409999999999997,0.0,5,1138,0,22531
1698972335,1537,1576,ktymachayan916,82,-39,True,54.47,70.71,-16.239999999999995,0.0,6,294,0,43147
1698973536,1530,1610,itlogeggshell,91,-80,True,65.26,65.61,-0.3499999999999943,0.0,7,1201,0,31357
1698974778,1524,1495,Lucario6607,22,29,False,58.6,64.55,-5.949999999999996,1.0,8,1242,0,1276
1698975488,1531,1540,Chuck4321,11,-9,False,56.76,70.81,-14.050000000000004,0.0,9,710,0,24687
1698976736,1523,1482,siva1256,169,41,False,65.43,66.7,-1.269999999999996,0.0,10,1248,0,1322
1698977394,1514,1489,alan_iii,121,25,True,67.39,76.98,-9.590000000000003,0.0,11,658,0,3107
1698977716,1505,1524,tuannguyen13,287,-19,False,76.63,71.41,5.219999999999999,1.0,12,322,3,318
1698978436,1513,1428,LexAndHub01,292,85,False,75.59,71.16,4.430000000000007,1.0,13,720,8,688
1698979178,1519,1540,picosisimo,181,-21,True,58.83,49.92,8.909999999999997,1.0,14,742,2,626
1698980111,1527,1454,MalePark,197,73,True,56.45,68.89,-12.439999999999998,0.0,15,933,0,1408
1698980583,1517,1528,Amboy57,239,-11,True,76.15,63.12,13.030000000000008,1.0,16,472,0,46216
1698981686,1525,1507,hoi_phalloi,128,18,True,64.7,66.68,-1.980000000000004,0.0,17,1103,1,1038
1698981984,1517,1525,sijojosephkx,386,-8,False,68.49,79.67,-11.180000000000007,0.0,18,298,0,98353
1698982618,1509,1598,oraon007,82,-89,False,58.86,69.14,-10.280000000000001,0.0,19,634,1,660
1698983231,1503,1532,WombatDances,207,-29,False,55.6,67.35,-11.749999999999993,0.0,20,613,2,615
1698983710,1496,1461,galen378,42,35,True,63.5,78.79,-15.290000000000006,0.0,21,479,0,881772
1698984040,1487,1443,x4po,189,44,False,60.33,81.8,-21.47,0.0,22,330,1,374
1698984561,1478,1497,eguberman,358,-19,True,71.9,71.67,0.23000000000000398,1.0,23,521,0,2894
1698984860,1486,1513,CadeGoodrich,159,-27,True,75.2,64.49,10.710000000000008,1.0,24,299,2,311
1698985117,1495,1421,sebinpark21,92,74,False,76.34,89.62,-13.280000000000001,0.0,25,257,6,206
1698986247,1485,1533,bobbyd89,400,-48,False,72.15,67.8,4.3500000000000085,1.0,26,1130,1,1130
1698986877,1494,1469,anna_sav,379,25,True,64.78,70.92,-6.140000000000001,0.0,27,630,2,598
1698989029,1485,1557,Jerikou,241,-72,False,80.36,85.61,-5.25,0.0,0,2152,0,3824
1698989080,1479,1523,geokr52,430,-44,False,69.24,96.39,-27.150000000000006,0.0,1,51,0,89576
1698990287,1472,1507,MagnusMemeson,125,-35,True,84.37,80.53,3.8400000000000034,1.0,2,1207,0,13072
1698992056,1481,1449,jackedU711,486,32,False,82.95,74.74,8.210000000000008,1.0,0,1769,1,928
1698993793,1488,1439,mheadrick,161,49,False,81.95,67.76,14.189999999999998,1.0,0,1737,7,383
1698996765,1495,1457,nacccul003,254,38,False,74.41,67.64,6.769999999999996,1.0,0,2972,1,1241
1699031547,1502,1477,1kodani,21,25,True,84.07,68.69,15.379999999999995,1.0,0,34782,0,52954
1699034166,1510,1481,thekobi,2,29,True,86.0,83.34,2.6599999999999966,1.0,0,2619,0,1266
1699036051,1517,1481,itlynch,1,36,True,63.65,70.79,-7.140000000000008,0.0,0,1885,0,0
1699037264,1508,1468,bharathreddyg2,19,40,False,69.46,72.48,-3.0200000000000102,0.0,1,1213,0,269971
1699038324,1499,1459,FockBread,156,40,True,85.3,77.69,7.609999999999999,1.0,2,1060,1,1096
1699039430,1506,1424,malw3,391,82,True,70.56,72.12,-1.5600000000000023,0.0,3,1106,0,5676
1699040645,1496,1488,erenmucahit,125,8,False,75.18,79.74,-4.559999999999988,,4,1215,0,1261
1699041122,1496,1464,claudioras,261,32,True,67.1,75.98,-8.88000000000001,0.0,5,477,0,2612
1699042035,1487,1481,GaloAUP,201,6,False,82.25,76.84,5.409999999999997,1.0,6,913,0,1407
1699043334,1495,1487,ThilliasMash,185,8,False,58.36,67.75,-9.39,1.0,0,1299,0,1720
1699044057,1503,1501,RafaelMoura15,357,2,False,76.77,63.26,13.509999999999998,1.0,1,723,0,12413
1699045178,1511,1541,alex19456,1117,-30,True,84.41,75.06,9.349999999999994,1.0,2,1121,2,1117
1699046391,1520,1457,sergeyms,631,63,False,84.84,78.85,5.990000000000009,1.0,3,1213,13,507
1699046557,1527,1483,M-N27,401,44,True,70.28,49.27,21.009999999999998,1.0,4,166,2,139
1699047579,1534,1486,Jeanba211,64,48,True,81.91,72.14,9.769999999999996,1.0,5,1022,2,1221
1699047860,1541,1509,Butterfly0607,193,32,True,90.73,73.27,17.460000000000008,1.0,6,281,1,596
1699048985,1548,1540,Abdurahman88z,1115,8,False,77.53,82.14,-4.609999999999999,0.0,7,1125,2,1060
1699049894,1540,1529,jontos1,497,11,False,69.03,72.01,-2.980000000000004,0.0,8,909,0,1328
1699051011,1532,1590,AHILB,269,-58,True,58.79,62.6,-3.8100000000000023,0.0,9,1117,15,1196
1699051141,1525,1620,DixonJones,140,-95,False,55.43,74.71,-19.279999999999994,0.0,10,130,1,181
1699051716,1519,1559,jackenyap,98,-40,False,83.82,77.71,6.109999999999999,1.0,11,575,0,9983
1699052492,1528,1492,stoostoodoodoopants,176,36,True,75.12,80.73,-5.609999999999999,0.0,12,776,2,735
1699053357,1519,1538,Miodrag1234567,467,-19,False,73.67,79.96,-6.289999999999992,0.0,13,865,3,867
1699053835,1511,1546,maximeb,104,-35,False,73.37,78.62,-5.25,0.0,14,478,1,548
1699054105,1504,1528,milanmithbaokar,217,-24,True,,,,0.0,15,270,3,670
1699054981,1497,1475,asd1968,299,22,True,67.68,66.53,1.1500000000000057,1.0,16,876,5,879
1699055763,1504,1505,danielbelaunde,122,-1,True,60.13,59.62,0.5100000000000051,1.0,17,782,0,20680
1699056924,1512,1486,Stepanjsem,154,26,True,66.45,67.78,-1.3299999999999983,0.0,18,1161,0,4490
1699057596,1503,1459,mikethemonkeyman89,121,44,False,79.75,84.86,-5.109999999999999,0.0,19,672,0,18841
1699058309,1494,1547,Russbuss2,203,-53,False,82.88,70.96,11.920000000000002,1.0,20,713,2,719
1699059145,1503,1524,conorgolson,164,-21,True,76.67,83.72,-7.049999999999997,0.0,21,836,0,167721
1699059862,1495,1453,whoyadaddy,99,42,False,91.1,80.47,10.629999999999995,1.0,22,717,0,29944
1699060582,1502,1489,KrasivMir,39,13,True,80.18,70.84,9.340000000000003,1.0,23,720,1,1247
1699061711,1510,1480,joelpennington,42,30,False,77.24,70.61,6.6299999999999955,1.0,24,1129,0,6165
1699062759,1517,1543,MoneyInDaBank96,906,-26,False,57.9,61.64,-3.740000000000002,0.0,25,1048,0,3022
1699063044,1510,1473,wyke1529,954,37,True,78.63,60.05,18.58,1.0,26,285,3,410
1699064165,1517,1491,Nera2,16,26,True,69.73,66.44,3.2900000000000063,0.0,27,1121,0,4242
1699065014,1508,1472,fabiobarbosadesouzajunior,485,36,True,74.46,69.74,4.719999999999999,1.0,28,849,1,855
1699065487,1515,1501,Lhubert,2,14,True,78.83,68.35,10.480000000000004,1.0,29,473,1,533
1699065845,1523,1506,desparagus,480,17,False,63.49,75.65,-12.160000000000004,0.0,30,358,4,359
1699066152,1515,1475,ALYLE,260,40,False,75.23,88.79,-13.560000000000002,0.0,31,307,3,342
1699066350,1506,1549,MGL1000,280,-43,True,59.33,71.43,-12.100000000000009,0.0,32,198,0,39782
1699067489,1499,1420,29lvaro,212,79,False,71.2,68.07,3.1300000000000097,,33,1139,1,1136
1699068562,1497,1542,ironist25,176,-45,False,44.8,55.72,-10.920000000000002,1.0,34,1073,0,1940
1699068888,1506,1500,shaggy3689,206,6,False,80.88,81.97,-1.0900000000000034,1.0,35,326,6,309
1699070167,1514,1493,HMCHESSHM,474,21,True,72.82,78.43,-5.610000000000014,0.0,0,1279,0,1376
1699071086,1506,1496,Alex_333_777,362,10,False,75.53,85.06,-9.530000000000001,0.0,1,919,5,918
1699071784,1498,1506,sinankhalili,517,-8,True,57.2,67.42,-10.219999999999999,0.0,2,698,9,806
