unix,player_name,opp_name,player_elo,opp_elo,elo_diff,player_acc,opp_acc,acc_diff,color,x-ma5,x-ma20,opp_x-ma5,opp_x-ma20,won,num_reque,time_since_prev,prev_acc,prev_x-ma5,prev_x-ma20
1699825276,BIG_TONKA_T,aibartnes,1352,1353,-1,68.94,60.49,8.449999999999996,False,12.799999999999955,20.25,-14.799999999999955,-20.34999999999991,1.0,1,1174,82.99,6.2000000000000455,16.049999999999955
1699825602,BIG_TONKA_T,houtann,1360,1322,38,87.97,94.79,-6.820000000000007,True,16.200000000000045,-11.299999999999955,3.7999999999999545,-7.150000000000091,1.0,2,326,68.94,12.799999999999955,20.25
1699826386,BIG_TONKA_T,gestore1966,1367,1303,64,80.64,68.61,12.030000000000001,True,15.400000000000091,-30.75,8.599999999999909,-19.25,1.0,3,784,87.97,16.200000000000045,-11.299999999999955
1699827769,BIG_TONKA_T,donkeybutter21,1374,1365,9,76.11,84.68,-8.570000000000007,True,14.599999999999909,30.0,3.0,23.450000000000045,0.0,0,1383,80.64,15.400000000000091,-30.75
1699828770,BIG_TONKA_T,pmckinney1,1366,1315,51,73.57,85.7,-12.13000000000001,False,2.2000000000000455,-21.299999999999955,10.599999999999909,0.9500000000000455,0.0,1,1001,76.11,14.599999999999909,30.0
1699829791,BIG_TONKA_T,surferbill,1357,1397,-40,67.26,76.72,-9.459999999999994,False,-7.7999999999999545,59.5,-8.799999999999955,-12.349999999999909,0.0,2,1021,73.57,2.2000000000000455,-21.299999999999955
1699830817,BIG_TONKA_T,RasaChas,1350,1365,-15,83.77,79.57,4.200000000000003,True,-12.799999999999955,26.299999999999955,-3.7999999999999545,-8.200000000000045,1.0,3,1026,67.26,-7.7999999999999545,59.5
1699832760,BIG_TONKA_T,Sevillano,1358,1351,7,68.0,70.67,-2.6700000000000017,False,-3.0,10.349999999999909,8.200000000000045,36.09999999999991,0.0,0,1943,83.77,-12.799999999999955,26.299999999999955
1699833423,BIG_TONKA_T,TheFury94,1350,1376,-26,65.33,74.52,-9.189999999999998,False,-6.2000000000000455,33.40000000000009,-8.400000000000091,-24.25,0.0,1,663,68.0,-3.0,10.349999999999909
1699834514,BIG_TONKA_T,Wim1964,1343,1376,-33,77.41,78.44,-1.0300000000000011,True,-8.599999999999909,32.25,-7.400000000000091,-30.59999999999991,0.0,2,1091,65.33,-6.2000000000000455,33.40000000000009
1699835471,BIG_TONKA_T,bolliger66,1336,1349,-13,68.26,69.29,-1.0300000000000011,True,-11.400000000000091,4.0499999999999545,-1.0,-29.950000000000045,0.0,3,957,77.41,-8.599999999999909,32.25
1699836690,BIG_TONKA_T,shakro_molodoi,1328,1366,-38,70.7,63.47,7.230000000000004,False,-15.0,20.25,-11.0,-8.75,1.0,4,1219,68.26,-11.400000000000091,4.0499999999999545
1699837220,BIG_TONKA_T,joeyjojojojo,1337,1316,21,77.36,66.04,11.319999999999993,True,-1.7999999999999545,-30.59999999999991,-10.0,-13.25,1.0,5,530,70.7,-15.0,20.25
1699837775,BIG_TONKA_T,oBrexio,1345,1295,50,69.18,64.3,4.88000000000001,True,7.2000000000000455,-52.450000000000045,-13.0,-20.049999999999955,1.0,6,555,77.36,-1.7999999999999545,-30.59999999999991
1699839151,BIG_TONKA_T,crucemsanctamsubiitbjg,1352,1424,-72,77.57,78.71,-1.1400000000000006,True,12.400000000000091,75.79999999999995,-4.2000000000000455,-10.75,0.0,0,1376,69.18,7.2000000000000455,-52.450000000000045
1699840160,BIG_TONKA_T,shim1425,1346,1320,26,81.14,76.19,4.950000000000003,False,4.400000000000091,-28.25,11.0,9.400000000000091,1.0,1,1009,77.57,12.400000000000091,75.79999999999995
1699841419,BIG_TONKA_T,Steverino100,1353,1358,-5,73.55,74.75,-1.2000000000000028,False,6.400000000000091,8.950000000000045,1.400000000000091,-9.200000000000045,0.0,0,1259,81.14,4.400000000000091,-28.25
1699841789,BIG_TONKA_T,rnowak,1345,1321,24,44.9,61.75,-16.85,False,-3.2000000000000455,-28.90000000000009,3.599999999999909,13.700000000000045,0.0,1,370,73.55,6.400000000000091,8.950000000000045
1699842108,BIG_TONKA_T,grajkumar04,1336,1331,5,55.3,65.65,-10.350000000000009,True,-10.400000000000091,-18.950000000000045,-7.599999999999909,-1.75,0.0,2,319,44.9,-3.2000000000000455,-28.90000000000009
1699842896,BIG_TONKA_T,Rainer_26,1328,1244,84,84.38,76.7,7.679999999999993,False,-13.599999999999909,-105.15000000000009,-5.2000000000000455,18.799999999999955,1.0,3,788,55.3,-10.400000000000091,-18.950000000000045
1699843197,BIG_TONKA_T,queue451,1334,1263,71,76.41,75.38,1.0300000000000011,True,-5.2000000000000455,-85.25,-5.7999999999999545,-17.049999999999955,1.0,4,301,84.38,-13.599999999999909,-105.15000000000009
1699843901,BIG_TONKA_T,Markram213,1340,1325,15,85.62,76.29,9.329999999999998,True,3.400000000000091,-22.25,5.0,12.099999999999909,1.0,5,704,76.41,-5.2000000000000455,-85.25
1699845416,BIG_TONKA_T,arsone,1348,1330,18,73.36,66.05,7.310000000000002,False,10.799999999999955,-16.299999999999955,0.7999999999999545,-5.7000000000000455,1.0,0,1515,85.62,3.400000000000091,-22.25
1699846880,BIG_TONKA_T,JBSLMS,1356,1347,9,83.15,79.46,3.690000000000012,True,14.799999999999955,1.599999999999909,4.2000000000000455,-6.0499999999999545,1.0,0,1464,73.36,10.799999999999955,-16.299999999999955
1699848289,BIG_TONKA_T,rivascarlos,1364,1450,-86,74.35,86.32,-11.969999999999999,False,15.599999999999909,104.70000000000005,2.0,36.700000000000045,0.0,0,1409,83.15,14.799999999999955,1.599999999999909
1699849503,BIG_TONKA_T,RiceOwl11,1358,1409,-51,75.57,69.56,6.009999999999991,True,4.7999999999999545,63.65000000000009,3.2000000000000455,1.150000000000091,1.0,1,1214,74.35,15.599999999999909,104.70000000000005
1699850194,BIG_TONKA_T,ChessBoss3435,1367,1398,-31,79.86,71.62,8.239999999999995,False,8.400000000000091,51.799999999999955,-4.0,-25.59999999999991,1.0,2,691,75.57,4.7999999999999545,63.65000000000009
1699850970,BIG_TONKA_T,LEOpard111222,1376,1369,7,80.37,72.36,8.010000000000005,False,11.799999999999955,21.90000000000009,-3.7999999999999545,-7.4500000000000455,1.0,3,776,79.86,8.400000000000091,51.799999999999955
1699851588,BIG_TONKA_T,sp9888,1384,1471,-87,78.84,60.06,18.78,False,14.200000000000045,122.20000000000005,-6.2000000000000455,5.5499999999999545,1.0,4,618,80.37,11.799999999999955,21.90000000000009
1699852489,BIG_TONKA_T,clearsi,1394,1340,54,76.4,68.89,7.510000000000005,True,18.200000000000045,-11.349999999999909,-13.799999999999955,15.200000000000045,1.0,5,901,78.84,14.200000000000045,122.20000000000005
1699900883,BIG_TONKA_T,Flerin77,1401,1465,-64,69.28,70.0,-0.7199999999999989,False,16.59999999999991,110.40000000000009,0.0,10.650000000000091,,0,48394,76.4,18.200000000000045,-11.349999999999909
1699902009,BIG_TONKA_T,rajesh_gangam,1402,1449,-47,81.62,72.83,8.790000000000006,True,10.599999999999909,90.70000000000005,5.400000000000091,-10.450000000000045,1.0,1,1126,69.28,16.59999999999991,110.40000000000009
1699904482,BIG_TONKA_T,Loktar_TW,1411,1418,-7,81.14,74.28,6.859999999999999,True,12.599999999999909,56.0,,,1.0,0,2473,81.62,10.599999999999909,90.70000000000005
1699906586,BIG_TONKA_T,Spezflix,1419,1440,-21,81.88,71.55,10.329999999999998,True,13.599999999999909,74.29999999999995,-17.0,-40.84999999999991,1.0,0,2104,81.14,12.599999999999909,56.0
1699986483,BIG_TONKA_T,mari223,1427,1456,-29,84.29,75.63,8.66000000000001,True,15.0,86.54999999999995,7.7999999999999545,12.75,1.0,0,79897,81.88,13.599999999999909,74.29999999999995
1699988429,BIG_TONKA_T,GOITER1964,1436,1469,-33,71.0,75.76,-4.760000000000005,False,17.0,95.04999999999995,5.2000000000000455,-14.049999999999955,0.0,0,1946,84.29,15.0,86.54999999999995
1699988978,BIG_TONKA_T,miroslavnm,1429,1412,17,64.1,74.89,-10.790000000000006,False,4.599999999999909,34.25,-3.7999999999999545,-28.75,0.0,1,549,71.0,17.0,95.04999999999995
1699989905,BIG_TONKA_T,pil_lump,1421,1409,12,79.5,84.8,-5.299999999999997,True,-5.400000000000091,27.450000000000045,-12.0,-22.450000000000045,0.0,2,927,64.1,4.599999999999909,34.25
1699990945,BIG_TONKA_T,repp2007,1413,1422,-9,87.14,83.77,3.3700000000000045,True,-12.200000000000045,36.59999999999991,-8.400000000000091,-17.049999999999955,1.0,3,1040,79.5,-5.400000000000091,27.450000000000045
1699991711,BIG_TONKA_T,outlier1906,1421,1400,21,84.42,76.92,7.5,False,-3.0,9.950000000000045,-2.0,10.299999999999955,1.0,4,766,87.14,-12.200000000000045,36.59999999999991
1699992945,BIG_TONKA_T,VenatorPL,1429,1378,51,68.49,77.48,-8.990000000000009,False,6.400000000000091,-16.799999999999955,-1.400000000000091,22.799999999999955,0.0,5,1234,84.42,-3.0,9.950000000000045
1699993870,BIG_TONKA_T,MrPersonable,1420,1462,-42,67.21,55.59,11.61999999999999,False,-0.7999999999999545,63.200000000000045,-0.20000000000004547,8.349999999999909,1.0,6,925,68.49,6.400000000000091,-16.799999999999955
1699995199,BIG_TONKA_T,plikpauris13,1429,1457,-28,74.32,66.01,8.309999999999988,True,6.599999999999909,54.15000000000009,-11.799999999999955,8.700000000000045,1.0,0,1329,67.21,-0.7999999999999545,63.200000000000045
1700068025,BIG_TONKA_T,JoaFug,1438,1435,3,69.3,68.75,0.5499999999999972,True,10.599999999999909,28.049999999999955,,,0.0,0,72826,74.32,6.599999999999909,54.15000000000009
1700069213,BIG_TONKA_T,boi_0,1429,1392,37,68.33,70.95,-2.6200000000000045,True,0.0,-18.200000000000045,8.799999999999955,,0.0,1,1188,69.3,10.599999999999909,28.049999999999955
1700069787,BIG_TONKA_T,NDaniele1,1420,1411,9,69.78,62.17,7.609999999999999,False,-7.2000000000000455,-2.2999999999999545,4.7999999999999545,14.950000000000045,1.0,2,574,68.33,0.0,-18.200000000000045
1700070493,BIG_TONKA_T,Tranber57,1428,1457,-29,65.29,77.13,-11.83999999999999,True,-0.7999999999999545,40.65000000000009,-17.799999999999955,-37.299999999999955,1.0,3,706,69.78,-7.2000000000000455,-2.2999999999999545
1700071599,BIG_TONKA_T,whoopasser,1437,1480,-43,85.27,77.82,7.450000000000003,True,6.599999999999909,60.59999999999991,-3.2000000000000455,10.799999999999955,1.0,4,1106,65.29,-0.7999999999999545,40.65000000000009
1700072180,BIG_TONKA_T,MoominPopa,1446,1438,8,86.71,71.48,15.22999999999999,False,14.0,15.5,14.0,26.0,1.0,5,581,85.27,6.599999999999909,60.59999999999991
1700073512,BIG_TONKA_T,kayleblaze,1454,1449,5,58.45,63.27,-4.82,False,17.0,23.5,14.599999999999909,,0.0,0,1332,86.71,14.0,15.5
1700074164,BIG_TONKA_T,playchess192,1446,1460,-14,69.22,63.85,5.369999999999997,False,3.7999999999999545,32.25,0.40000000000009095,-34.90000000000009,1.0,1,652,58.45,17.0,23.5
1700075207,BIG_TONKA_T,ososbestfriend,1454,1469,-15,72.76,72.54,0.21999999999999886,True,6.599999999999909,38.65000000000009,12.0,37.40000000000009,,2,1043,69.22,3.7999999999999545,32.25
1700075439,BIG_TONKA_T,Yogi2710,1454,1458,-4,83.43,68.62,14.810000000000002,False,3.2000000000000455,25.5,-9.599999999999909,-13.549999999999955,1.0,3,232,72.76,6.599999999999909,38.65000000000009
1700076299,BIG_TONKA_T,gmaermaer,1462,1432,30,75.1,69.23,5.86999999999999,False,8.0,-2.650000000000091,-3.7999999999999545,-1.2999999999999545,1.0,4,860,83.43,3.2000000000000455,25.5
1700077546,BIG_TONKA_T,KnightsOver1,1469,1468,1,66.57,68.11,-1.5400000000000063,True,12.0,31.25,1.400000000000091,15.349999999999909,0.0,5,1247,75.1,8.0,-2.650000000000091
1700077977,BIG_TONKA_T,Lidijs,1461,1429,32,79.23,69.69,9.540000000000006,True,1.0,-9.0,4.599999999999909,13.25,1.0,6,431,66.57,12.0,31.25
1700078494,BIG_TONKA_T,bobllklfa,1468,1447,21,68.18,60.9,7.280000000000008,False,5.2000000000000455,7.0499999999999545,-1.0,10.799999999999955,1.0,7,517,79.23,1.0,-9.0
1700079133,BIG_TONKA_T,Yoyoyoyoyoyoyoyoyoyo765,1476,1504,-28,68.37,82.56,-14.189999999999998,True,8.799999999999955,61.299999999999955,-11.599999999999909,-25.25,0.0,8,639,68.18,5.2000000000000455,7.0499999999999545
1700080115,BIG_TONKA_T,eybaddu,1469,1424,45,64.19,68.08,-3.8900000000000006,True,0.40000000000009095,-21.5,-11.200000000000045,-16.700000000000045,0.0,9,982,68.37,8.799999999999955,61.299999999999955
1700080375,BIG_TONKA_T,tedbro,1460,1440,20,77.08,64.47,12.61,False,-6.7999999999999545,-7.4500000000000455,16.200000000000045,43.049999999999955,1.0,10,260,64.19,0.40000000000009095,-21.5
1700081237,BIG_TONKA_T,ososbestfriend,1468,1429,39,62.55,69.34,-6.790000000000006,False,-0.20000000000004547,-20.40000000000009,-2.7999999999999545,-13.75,0.0,11,862,77.08,-6.7999999999999545,-7.4500000000000455
1700082453,BIG_TONKA_T,Generalmikkie,1459,1414,45,81.24,75.16,6.079999999999998,False,-7.400000000000091,-37.34999999999991,16.40000000000009,31.90000000000009,1.0,12,1216,62.55,-0.20000000000004547,-20.40000000000009
1700083245,BIG_TONKA_T,McFlott,1466,1475,-9,88.73,80.42,8.310000000000002,True,1.599999999999909,21.799999999999955,-12.200000000000045,-28.09999999999991,1.0,13,792,81.24,-7.400000000000091,-37.34999999999991
1700150532,BIG_TONKA_T,frazzle1,1474,1469,5,86.43,84.31,2.1200000000000045,False,8.599999999999909,14.0,-15.799999999999955,-38.84999999999991,1.0,0,67287,88.73,1.599999999999909,21.799999999999955
1700155649,BIG_TONKA_T,ozgurtiryaki,1482,1575,-93,70.55,77.71,-7.159999999999997,True,12.200000000000045,117.34999999999991,4.400000000000091,3.400000000000091,0.0,0,5117,86.43,8.599999999999909,14.0
1700156439,BIG_TONKA_T,Pferdchen_spring,1476,1474,2,78.41,66.92,11.489999999999995,False,4.599999999999909,13.549999999999955,0.20000000000004547,6.650000000000091,1.0,1,790,70.55,12.200000000000045,117.34999999999991
1700157404,BIG_TONKA_T,jmkapivara,1484,1485,-1,75.83,81.18,-5.3500000000000085,True,7.599999999999909,21.75,-5.400000000000091,-40.299999999999955,0.0,2,965,78.41,4.599999999999909,13.549999999999955
1700158395,BIG_TONKA_T,blanet,1476,1449,27,64.68,67.1,-2.4199999999999875,True,-2.400000000000091,-16.200000000000045,14.599999999999909,38.90000000000009,0.0,3,991,75.83,7.599999999999909,21.75
1700159507,BIG_TONKA_T,TheSacredConqueror,1467,1474,-7,84.33,79.75,4.579999999999998,False,-10.0,7.75,-10.200000000000045,-4.9500000000000455,,4,1112,64.68,-2.400000000000091,-16.200000000000045
1700159822,BIG_TONKA_T,Sebastian9228,1467,1517,-50,56.99,81.04,-24.050000000000004,False,-7.0,50.09999999999991,-0.40000000000009095,18.549999999999955,0.0,5,315,84.33,-10.0,7.75
1700160077,BIG_TONKA_T,MrOGH,1460,1370,90,63.24,67.5,-4.259999999999998,True,-10.799999999999955,-97.59999999999991,12.200000000000045,24.75,0.0,6,255,56.99,-7.0,50.09999999999991
1700160425,BIG_TONKA_T,fropsy,1450,1533,-83,78.04,70.57,7.470000000000013,False,-14.0,65.59999999999991,-1.599999999999909,-2.599999999999909,1.0,7,348,63.24,-10.799999999999955,-97.59999999999991
1700160641,BIG_TONKA_T,Ale9800,1460,1467,-7,87.82,71.88,15.939999999999998,True,-0.7999999999999545,-0.7000000000000455,-4.7999999999999545,13.150000000000091,1.0,8,216,78.04,-14.0,65.59999999999991
1700161322,BIG_TONKA_T,Merellen,1468,1565,-97,82.67,77.67,5.0,False,7.0,97.0,-9.400000000000091,-3.5,1.0,9,681,87.82,-0.7999999999999545,-0.7000000000000455
1700161693,BIG_TONKA_T,syzovvladyslav,1478,1502,-24,85.9,69.75,16.150000000000006,True,14.799999999999955,33.549999999999955,12.0,-44.5,1.0,10,371,82.67,7.0,97.0
1700161849,BIG_TONKA_T,Dandres0_0,1487,1444,43,88.89,76.97,11.920000000000002,False,18.40000000000009,-25.75,-13.0,-20.450000000000045,1.0,11,156,85.9,14.799999999999955,33.549999999999955
1700162086,BIG_TONKA_T,UnderTheBeer,1494,1441,53,86.49,72.91,13.579999999999998,False,16.59999999999991,-30.049999999999955,4.400000000000091,35.299999999999955,1.0,12,237,88.89,18.40000000000009,-25.75
1700233983,BIG_TONKA_T,King_Leonard,1501,1487,14,86.61,81.17,5.439999999999998,True,15.400000000000091,14.700000000000045,-2.400000000000091,8.849999999999909,1.0,0,71897,86.49,16.59999999999991,-30.049999999999955
1700236299,BIG_TONKA_T,sulimanAR,1509,1509,0,79.84,74.55,5.290000000000006,True,15.200000000000045,34.700000000000045,-12.400000000000091,-41.0,1.0,0,2316,86.61,15.400000000000091,14.700000000000045
1700239229,BIG_TONKA_T,erez_sheiner,1517,1495,22,71.08,69.23,1.8499999999999943,True,15.400000000000091,17.84999999999991,3.400000000000091,16.450000000000045,1.0,0,2930,79.84,15.200000000000045,34.700000000000045
1700248793,BIG_TONKA_T,adelmostafa9,1524,1495,29,79.32,83.19,-3.8700000000000045,False,15.0,15.049999999999955,9.599999999999909,15.700000000000045,0.0,0,9564,71.08,15.400000000000091,17.84999999999991
1700249816,BIG_TONKA_T,Kimber48,1515,1523,-8,81.82,75.39,6.429999999999993,True,1.7999999999999545,40.25,7.0,5.4500000000000455,1.0,1,1023,79.32,15.0,15.049999999999955
1700250962,BIG_TONKA_T,ElChezzoM,1523,1510,13,67.89,76.51,-8.620000000000005,True,5.400000000000091,24.40000000000009,-7.2000000000000455,6.150000000000091,0.0,2,1146,81.82,1.7999999999999545,40.25
1700251879,BIG_TONKA_T,capivaraChess29,1515,1474,41,71.62,81.8,-10.179999999999993,False,-3.7999999999999545,-13.650000000000091,14.599999999999909,32.299999999999955,0.0,3,917,67.89,5.400000000000091,24.40000000000009
1700252073,BIG_TONKA_T,Moaliwow2023,1506,1451,55,77.09,66.12,10.969999999999999,True,-10.599999999999909,-37.84999999999991,13.400000000000091,11.599999999999909,1.0,4,194,71.62,-3.7999999999999545,-13.650000000000091
1700252878,BIG_TONKA_T,MichaelBagnell,1513,1488,25,61.86,69.74,-7.8799999999999955,True,-1.400000000000091,-2.7000000000000455,-4.400000000000091,-20.549999999999955,0.0,5,805,77.09,-10.599999999999909,-37.84999999999991
1700253280,BIG_TONKA_T,MattyGreegson,1504,1553,-49,67.87,78.58,-10.709999999999994,False,-8.200000000000045,61.299999999999955,-2.599999999999909,-13.0,0.0,6,402,61.86,-1.400000000000091,-2.7000000000000455
1700254067,BIG_TONKA_T,Moaliwow2023,1497,1436,61,87.2,78.38,8.820000000000007,True,-10.0,-56.75,-9.400000000000091,-2.650000000000091,1.0,7,787,67.87,-8.200000000000045,61.299999999999955
1700254756,BIG_TONKA_T,wschip,1504,1531,-27,81.34,70.54,10.799999999999997,False,-0.7999999999999545,36.40000000000009,-1.599999999999909,15.700000000000045,1.0,8,689,87.2,-10.0,-56.75
1700256038,BIG_TONKA_T,7empus,1513,1469,44,73.79,62.73,11.06000000000001,False,6.7999999999999545,-27.90000000000009,-9.200000000000045,2.650000000000091,,0,1282,81.34,-0.7999999999999545,36.40000000000009
1700256759,BIG_TONKA_T,argye,1512,1522,-10,60.63,69.63,-8.999999999999993,False,6.0,22.5,-10.400000000000091,-26.90000000000009,0.0,1,721,73.79,6.7999999999999545,-27.90000000000009
1700257246,BIG_TONKA_T,Spicyborisbrejcha,1504,1479,25,89.12,78.54,10.579999999999998,True,-2.0,-23.200000000000045,1.2000000000000455,27.59999999999991,1.0,2,487,60.63,6.0,22.5
1700258007,BIG_TONKA_T,illustriousguest,1511,1497,14,70.72,63.68,7.039999999999999,False,2.2000000000000455,-7.75,17.200000000000045,23.84999999999991,1.0,3,761,89.12,-2.0,-23.200000000000045
1700258974,BIG_TONKA_T,BeingMotivated,1519,1546,-27,89.87,90.6,-0.7299999999999898,True,7.2000000000000455,38.700000000000045,-0.40000000000009095,,,4,967,70.72,2.2000000000000455,-7.75
1700259917,BIG_TONKA_T,giapper,1520,1492,28,62.77,65.14,-2.3699999999999974,False,6.7999999999999545,-17.40000000000009,-17.0,-17.34999999999991,0.0,5,943,89.87,7.2000000000000455,38.700000000000045
1700260764,BIG_TONKA_T,Pauloj29Matos,1511,1486,25,76.48,78.08,-1.5999999999999943,True,-2.0,-24.59999999999991,3.0,5.25,0.0,6,847,62.77,6.7999999999999545,-17.40000000000009
1700261945,BIG_TONKA_T,mickleegreen,1502,1433,69,76.43,82.51,-6.079999999999998,False,-10.599999999999909,-78.0,-4.400000000000091,-19.950000000000045,1.0,7,1181,76.48,-2.0,-24.59999999999991
1700326354,BIG_TONKA_T,Gamal490,1508,1519,-11,62.33,66.62,-4.290000000000006,True,-4.0,7.650000000000091,10.400000000000091,-14.799999999999955,,0,64409,76.43,-10.599999999999909,-78.0
1700326851,BIG_TONKA_T,olly-16,1508,1556,-48,88.35,85.77,2.5799999999999983,False,-1.7999999999999545,44.700000000000045,-3.2000000000000455,2.599999999999909,0.0,1,497,62.33,-4.0,7.650000000000091
1700328112,BIG_TONKA_T,krishnan1786,1501,1446,55,59.93,68.23,-8.300000000000004,False,-5.0,-64.5,9.0,19.59999999999991,0.0,0,1261,88.35,-1.7999999999999545,44.700000000000045
1700329319,BIG_TONKA_T,christoffmarlowe,1492,1519,-27,61.68,54.56,7.119999999999997,True,-10.200000000000045,10.099999999999909,8.200000000000045,-2.0499999999999545,1.0,1,1207,59.93,-5.0,-64.5
1700329744,BIG_TONKA_T,2kobayashi,1501,1500,1,89.73,78.13,11.600000000000009,False,-1.0,-8.200000000000045,15.599999999999909,32.5,1.0,2,425,61.68,-10.200000000000045,10.099999999999909
1700330243,BIG_TONKA_T,jandre150,1509,1447,62,81.78,84.92,-3.1400000000000006,False,6.7999999999999545,-60.5,0.20000000000004547,-13.549999999999955,1.0,3,499,89.73,-1.0,-8.200000000000045
1700416651,BIG_TONKA_T,Mja0023,1516,1535,-19,72.63,79.52,-6.890000000000001,True,12.200000000000045,27.450000000000045,-2.2000000000000455,7.0499999999999545,0.0,0,86408,81.78,6.7999999999999545,-60.5
1700417705,BIG_TONKA_T,TunGladiator,1508,1502,6,73.77,78.74,-4.969999999999999,True,2.7999999999999545,-5.650000000000091,-0.599999999999909,-18.15000000000009,0.0,1,1054,72.63,12.200000000000045,27.450000000000045
1700418814,BIG_TONKA_T,frontier974,1500,1535,-35,66.86,68.29,-1.4300000000000068,True,-6.7999999999999545,28.0,-1.599999999999909,-7.0,0.0,2,1109,73.77,2.7999999999999545,-5.650000000000091
1700419795,BIG_TONKA_T,vitali52,1493,1452,41,64.72,68.56,-3.8400000000000034,False,-12.200000000000045,-54.450000000000045,16.59999999999991,33.200000000000045,0.0,3,981,66.86,-6.7999999999999545,28.0
1700421022,BIG_TONKA_T,dastsina,1484,1512,-28,79.95,72.35,7.6000000000000085,True,-16.200000000000045,6.2000000000000455,-4.7999999999999545,-11.549999999999955,1.0,4,1227,64.72,-12.200000000000045,-54.450000000000045
1700421907,BIG_TONKA_T,HorstSandldofer,1493,1539,-46,91.25,90.55,0.7000000000000028,True,-2.599999999999909,33.75,0.599999999999909,-6.4500000000000455,,5,885,79.95,-16.200000000000045,6.2000000000000455
1700422978,BIG_TONKA_T,ljmar,1494,1495,-1,66.91,72.77,-5.859999999999999,False,1.2000000000000455,-9.299999999999955,0.20000000000004547,-9.049999999999955,0.0,6,1071,91.25,-2.599999999999909,33.75
1700424194,BIG_TONKA_T,Beinsky,1486,1401,85,74.91,65.82,9.090000000000003,False,-4.0,-102.0,14.599999999999909,38.75,1.0,7,1216,66.91,1.2000000000000455,-9.299999999999955
1700424542,BIG_TONKA_T,CringanVasile,1492,1482,10,76.54,72.03,4.510000000000005,False,2.2000000000000455,-20.40000000000009,-3.599999999999909,-2.75,1.0,8,348,74.91,-4.0,-102.0
1700425836,BIG_TONKA_T,cabronito,1500,1509,-9,72.04,83.64,-11.599999999999994,True,7.0,7.150000000000091,,,0.0,0,1294,76.54,2.2000000000000455,-20.40000000000009
1700427067,BIG_TONKA_T,stevenmassachusetts,1491,1483,8,77.25,83.5,-6.25,False,-1.599999999999909,-17.450000000000045,4.599999999999909,5.75,0.0,1,1231,72.04,7.0,7.150000000000091
1700427642,BIG_TONKA_T,jons288,1483,1531,-48,65.21,59.96,5.249999999999993,True,-7.400000000000091,32.40000000000009,-2.599999999999909,11.349999999999909,1.0,2,575,77.25,-1.599999999999909,-17.450000000000045
1700428069,BIG_TONKA_T,nickanderd,1492,1521,-29,66.03,75.6,-9.569999999999993,False,0.40000000000009095,23.34999999999991,-8.799999999999955,-25.0,0.0,3,427,65.21,-7.400000000000091,32.40000000000009
1700429128,BIG_TONKA_T,Hydropaul,1485,1478,7,73.29,80.42,-7.1299999999999955,True,-5.2000000000000455,-18.799999999999955,-14.400000000000091,,0.0,4,1059,66.03,0.40000000000009095,23.34999999999991
1700429473,BIG_TONKA_T,schack-fnatt,1477,1464,13,86.24,79.7,6.539999999999992,True,-8.599999999999909,-31.25,3.2000000000000455,17.15000000000009,1.0,5,345,73.29,-5.2000000000000455,-18.799999999999955
1700429893,BIG_TONKA_T,SteelerFan1989,1485,1458,27,62.62,74.43,-11.81000000000001,True,0.599999999999909,-36.09999999999991,1.0,-23.700000000000045,0.0,6,420,86.24,-8.599999999999909,-31.25
1700430344,BIG_TONKA_T,Casondoro,1476,1428,48,60.4,71.08,-10.68,False,-7.0,-64.84999999999991,-16.0,-23.950000000000045,0.0,7,451,62.62,0.599999999999909,-36.09999999999991
1700431308,BIG_TONKA_T,killcool9,1467,1439,28,77.07,72.8,4.269999999999996,False,-11.0,-52.59999999999991,13.599999999999909,17.34999999999991,1.0,8,964,60.4,-7.0,-64.84999999999991
1700432171,BIG_TONKA_T,georgios735,1474,1486,-12,73.14,86.76,-13.620000000000005,False,-1.7999999999999545,-4.25,-2.599999999999909,17.15000000000009,0.0,9,863,77.07,-11.0,-52.59999999999991
1700433132,BIG_TONKA_T,Grossollini,1466,1551,-85,75.56,77.08,-1.519999999999996,True,-7.599999999999909,62.90000000000009,-2.0,-2.4500000000000455,,10,961,73.14,-1.7999999999999545,-4.25
1700433672,BIG_TONKA_T,Mrzika68,1468,1486,-18,85.32,76.74,8.579999999999998,True,-2.2000000000000455,0.2999999999999545,11.799999999999955,52.84999999999991,1.0,11,540,75.56,-7.599999999999909,62.90000000000009
1700433836,BIG_TONKA_T,Taulborg2,1476,1447,29,59.18,84.88,-25.699999999999996,True,5.7999999999999545,-37.09999999999991,6.0,,0.0,12,164,85.32,-2.2000000000000455,0.2999999999999545
1700434264,BIG_TONKA_T,anatoletartakovsky,1467,1517,-50,48.72,70.3,-21.58,True,-3.2000000000000455,34.549999999999955,-4.2000000000000455,3.2000000000000455,0.0,13,428,59.18,5.7999999999999545,-37.09999999999991
1700434697,BIG_TONKA_T,Petterprog,1460,1535,-75,59.21,73.67,-14.46,False,-7.400000000000091,54.200000000000045,1.599999999999909,-6.7999999999999545,0.0,14,433,48.72,-3.2000000000000455,34.549999999999955
1700435113,BIG_TONKA_T,Furiosum,1454,1435,19,61.08,80.66,-19.58,False,-11.0,-44.299999999999955,2.2000000000000455,14.799999999999955,0.0,15,416,59.21,-7.400000000000091,54.200000000000045
